Maintenance_ID,Asset_ID,Maintenance_Type,Date,Cost_USD,Downtime_Minutes,Technician
MNT-7184,AST-1218,Preventive,2023-10-25,1642,33,Rhonda Rose
MNT-7185,AST-1495,Preventive,2023-10-07,1027,12,Shelly Gardner
MNT-7186,AST-1038,Preventive,2023-12-18,1246,24,Kathleen Gonzales
MNT-7187,AST-1367,Reactive,2023-10-06,9471,230,Darren Swanson
MNT-7188,AST-1130,Preventive,2023-07-16,1037,40,Maria Williams
MNT-7189,AST-1077,Reactive,2023-03-24,14300,263,Kristin Perkins
MNT-7190,AST-1011,Preventive,2023-04-13,1255,21,Julie Anderson
MNT-7191,AST-1065,Reactive,2023-11-22,3756,104,Jose Johnson
MNT-7192,AST-1404,Preventive,2023-01-07,1229,25,Ashley Morris
MNT-7193,AST-1285,Reactive,2023-11-04,5209,228,Christina Mcdaniel
MNT-7194,AST-1007,Predictive,2023-05-11,1515,6,Megan Logan
MNT-7195,AST-1149,Predictive,2023-08-23,925,12,Rebecca Barnes
MNT-7196,AST-1391,Emergency,2023-01-24,5642,129,Kelly Thompson
MNT-7197,AST-1042,Predictive,2023-03-10,1608,33,Vanessa Norman
MNT-7198,AST-1307,Preventive,2023-06-11,1197,9,Alexandra Bray
MNT-7199,AST-1388,Emergency,2023-07-23,14768,106,Megan Oliver
MNT-7200,AST-1338,Preventive,2023-06-26,1304,17,Suzanne Morris
MNT-7201,AST-1017,Preventive,2023-01-05,1284,4,William Sanford
MNT-7202,AST-1409,Predictive,2023-07-15,1777,33,Lindsey Baker
MNT-7203,AST-1463,Reactive,2023-11-10,10513,220,Andres Shaw
MNT-7204,AST-1081,Preventive,2023-01-11,558,19,Erin Brown
MNT-7205,AST-1092,Preventive,2023-09-08,561,22,Joseph Brown
MNT-7206,AST-1081,Predictive,2023-01-07,1843,33,Todd Hughes
MNT-7207,AST-1268,Preventive,2023-12-04,1103,6,Marie Edwards
MNT-7208,AST-1277,Predictive,2023-11-20,1011,22,David Moore
MNT-7209,AST-1252,Preventive,2023-04-09,828,5,Joshua Martinez
MNT-7210,AST-1022,Preventive,2023-12-20,953,41,Luis Campbell
MNT-7211,AST-1421,Predictive,2023-08-23,736,22,Brandon Cole
MNT-7212,AST-1024,Reactive,2023-07-21,13845,194,Amber Dean
MNT-7213,AST-1126,Predictive,2023-03-02,1506,36,Ian Atkins
MNT-7214,AST-1252,Preventive,2023-01-20,1072,28,Cameron Thompson
MNT-7215,AST-1334,Predictive,2023-02-17,1843,6,Christopher Hernandez
MNT-7216,AST-1386,Emergency,2023-03-23,3219,140,Tanya Hull
MNT-7217,AST-1417,Reactive,2023-07-13,7892,118,Lori Foley
MNT-7218,AST-1301,Preventive,2023-02-20,1435,14,Kevin Roberts
MNT-7219,AST-1031,Predictive,2023-01-05,638,22,Chris Jones
MNT-7220,AST-1280,Predictive,2023-11-30,1107,25,Jessica Sullivan
MNT-7221,AST-1372,Predictive,2023-03-14,773,43,Cynthia Byrd DDS
MNT-7222,AST-1465,Reactive,2023-02-25,8138,224,Alexander Arnold
MNT-7223,AST-1341,Predictive,2023-01-23,1340,9,Rachel Fisher
MNT-7224,AST-1426,Predictive,2023-03-26,1297,27,Jenny Williams
MNT-7225,AST-1456,Reactive,2023-02-12,12120,222,Thomas Peters
MNT-7226,AST-1092,Preventive,2023-10-13,866,9,Toni Wallace
MNT-7227,AST-1287,Predictive,2023-07-26,1454,37,Joanne Jones
MNT-7228,AST-1265,Preventive,2023-01-23,769,15,Zachary Fisher
MNT-7229,AST-1307,Preventive,2023-05-19,1620,14,Michael Brown
MNT-7230,AST-1003,Preventive,2023-06-20,1543,40,Miss Lori Hampton
MNT-7231,AST-1346,Preventive,2023-02-24,1487,1,Mr. Craig Clark MD
MNT-7232,AST-1041,Preventive,2023-06-03,1134,26,Jill Nichols
MNT-7233,AST-1185,Predictive,2023-10-26,981,24,Steve Mathis
MNT-7234,AST-1398,Reactive,2023-12-19,9505,224,Jeremy Richard DDS
MNT-7235,AST-1500,Reactive,2023-11-08,9478,202,Amanda Jones
MNT-7236,AST-1086,Reactive,2023-01-20,6605,237,Miranda Wolf
MNT-7237,AST-1411,Emergency,2023-09-16,2913,187,Elizabeth Lopez
MNT-7238,AST-1335,Reactive,2023-04-25,3998,289,Christopher Cortez
MNT-7239,AST-1381,Emergency,2023-11-25,2454,100,Amanda Blair
MNT-7240,AST-1003,Preventive,2023-07-11,1150,6,Melinda Hansen
MNT-7241,AST-1281,Predictive,2023-03-27,894,16,Hector Vega
MNT-7242,AST-1305,Reactive,2023-02-09,14955,262,Wendy Bennett
MNT-7243,AST-1028,Emergency,2023-12-27,5490,117,Cassandra Lopez
MNT-7244,AST-1232,Preventive,2023-05-29,1244,18,Suzanne Diaz
MNT-7245,AST-1224,Preventive,2023-09-25,1459,8,Joseph Hatfield
MNT-7246,AST-1449,Predictive,2023-11-19,1597,20,Brittany Parker
MNT-7247,AST-1257,Preventive,2023-08-03,1755,37,Robert Snow
MNT-7248,AST-1421,Reactive,2023-07-23,4109,134,Shawna King
MNT-7249,AST-1294,Preventive,2023-05-10,1419,17,Dean Stevens
MNT-7250,AST-1459,Preventive,2023-08-18,1596,12,Alexander Carter
MNT-7251,AST-1462,Predictive,2023-07-16,1726,26,Tanya Yates
MNT-7252,AST-1096,Emergency,2023-10-20,13777,294,Diana Farrell
MNT-7253,AST-1339,Preventive,2023-05-06,698,24,Vanessa Sutton
MNT-7254,AST-1003,Emergency,2023-09-17,9089,284,Jonathan Jones
MNT-7255,AST-1436,Emergency,2023-09-12,7006,177,Logan Lowery
MNT-7256,AST-1184,Reactive,2023-07-14,12552,164,Lynn Peters
MNT-7257,AST-1034,Reactive,2023-04-14,12775,229,Megan Cox
MNT-7258,AST-1231,Preventive,2023-03-25,1852,38,Richard Hopkins
MNT-7259,AST-1175,Reactive,2023-09-19,12587,194,Teresa Price
MNT-7260,AST-1266,Preventive,2023-02-14,1839,1,Veronica Hicks
MNT-7261,AST-1451,Reactive,2023-04-17,7874,152,Dr. Rebecca Payne DVM
MNT-7262,AST-1397,Predictive,2023-07-12,1945,27,Robert Contreras
MNT-7263,AST-1402,Predictive,2023-12-26,920,32,Veronica Francis
MNT-7264,AST-1256,Predictive,2023-05-11,586,0,Jesus Sheppard
MNT-7265,AST-1282,Emergency,2023-06-06,5046,69,Jared Lopez
MNT-7266,AST-1341,Preventive,2023-02-01,1061,31,David Pennington
MNT-7267,AST-1484,Predictive,2023-10-15,1296,41,Kimberly Johnson
MNT-7268,AST-1156,Preventive,2023-01-12,1166,38,Amanda Mccoy
MNT-7269,AST-1271,Preventive,2023-08-30,775,26,David Hurley
MNT-7270,AST-1370,Emergency,2023-06-22,8316,196,Paul Wong
MNT-7271,AST-1257,Preventive,2023-05-03,964,13,Jonathan Lewis
MNT-7272,AST-1099,Emergency,2023-05-25,4705,62,Debra Mills
MNT-7273,AST-1486,Predictive,2023-09-16,1236,14,Brian Holland
MNT-7274,AST-1269,Preventive,2023-11-14,1008,16,Olivia Howard
MNT-7275,AST-1359,Preventive,2023-04-14,1437,15,Rhonda Foster
MNT-7276,AST-1466,Preventive,2023-08-09,1614,8,Emily Miller
MNT-7277,AST-1283,Reactive,2023-04-26,8604,114,Kenneth Stanley
MNT-7278,AST-1426,Emergency,2023-03-26,2032,140,Ann Page DDS
MNT-7279,AST-1259,Preventive,2023-08-01,759,40,Joseph Jones
MNT-7280,AST-1213,Preventive,2023-09-19,1563,9,Amy Davis
MNT-7281,AST-1468,Emergency,2023-02-19,7624,121,James Hayes Jr.
MNT-7282,AST-1111,Reactive,2023-01-02,3740,113,Nicholas Stewart
MNT-7283,AST-1365,Emergency,2023-03-22,8373,257,Tamara Welch
MNT-7284,AST-1358,Reactive,2023-04-06,11213,154,Terry Davis
MNT-7285,AST-1460,Predictive,2023-09-26,1900,3,Dominic Mcgee
MNT-7286,AST-1139,Preventive,2023-06-15,1260,37,Xavier Brown
MNT-7287,AST-1439,Preventive,2023-04-21,1613,43,Mr. Brandon Sharp MD
MNT-7288,AST-1026,Reactive,2023-11-27,8326,284,Brandon Stein
MNT-7289,AST-1397,Predictive,2023-10-04,1747,42,Tammy Higgins
MNT-7290,AST-1282,Reactive,2023-07-26,2460,256,Kimberly Lee
MNT-7291,AST-1280,Preventive,2023-12-07,822,19,Kenneth Mitchell
MNT-7292,AST-1389,Preventive,2023-08-09,1595,40,Maria Montgomery
MNT-7293,AST-1340,Preventive,2023-03-12,1233,12,Michelle Wood
MNT-7294,AST-1495,Preventive,2023-11-05,1721,41,Shari Maynard
MNT-7295,AST-1095,Preventive,2023-12-07,536,42,Evan James
MNT-7296,AST-1200,Preventive,2023-06-22,1675,30,Kimberly Bailey
MNT-7297,AST-1280,Reactive,2023-02-14,14701,224,Kyle Lopez
MNT-7298,AST-1189,Preventive,2023-04-27,1036,28,Christine Burke
MNT-7299,AST-1141,Predictive,2023-12-22,830,15,Edwin Suarez
MNT-7300,AST-1127,Predictive,2023-01-24,1425,9,Julie Smith
MNT-7301,AST-1495,Reactive,2023-11-22,9176,244,Nicole Fitzgerald
MNT-7302,AST-1297,Preventive,2023-12-10,814,37,Wayne Olson
MNT-7303,AST-1234,Reactive,2023-09-25,5091,252,Stephanie Johnson
MNT-7304,AST-1267,Predictive,2023-05-12,1010,13,Richard Reeves
MNT-7305,AST-1116,Reactive,2023-04-15,6480,239,Brittney Tran
MNT-7306,AST-1204,Reactive,2023-10-17,5378,155,William Carter
MNT-7307,AST-1283,Reactive,2023-11-29,3116,230,Jason Winters
MNT-7308,AST-1089,Preventive,2023-07-09,1518,10,Cynthia Jacobs
MNT-7309,AST-1114,Preventive,2023-09-21,1868,21,Shane Ramos
MNT-7310,AST-1111,Emergency,2023-12-15,6101,155,Troy Williams
MNT-7311,AST-1472,Reactive,2023-06-04,9888,163,Juan Barr
MNT-7312,AST-1048,Predictive,2023-07-11,1635,32,Tyler Parker
MNT-7313,AST-1299,Reactive,2023-07-30,2149,199,John Goodman
MNT-7314,AST-1007,Preventive,2023-04-15,605,8,Amanda Walsh
MNT-7315,AST-1163,Predictive,2023-01-02,1568,28,Nicole Roberts
MNT-7316,AST-1497,Preventive,2023-04-13,1254,31,Stephanie Owen
MNT-7317,AST-1050,Preventive,2023-05-28,1392,30,Christina Romero
MNT-7318,AST-1479,Predictive,2023-10-05,731,17,Steven Phillips
MNT-7319,AST-1318,Reactive,2023-08-16,2702,173,Christina Clayton
MNT-7320,AST-1373,Preventive,2023-12-10,1248,13,James Miller
MNT-7321,AST-1234,Reactive,2023-05-20,5779,142,Kathryn Hester
MNT-7322,AST-1455,Reactive,2023-04-04,8996,108,James Castillo
MNT-7323,AST-1298,Predictive,2023-01-28,1563,36,Jennifer Salazar
MNT-7324,AST-1098,Preventive,2023-10-21,808,41,Michael Davis
MNT-7325,AST-1103,Reactive,2023-04-27,11837,135,Melissa Wilson
MNT-7326,AST-1363,Preventive,2023-01-02,1338,0,Lisa Pratt
MNT-7327,AST-1346,Reactive,2023-10-03,11752,89,Jon Hernandez
MNT-7328,AST-1286,Preventive,2023-02-13,809,23,Shawn Johnson
MNT-7329,AST-1178,Preventive,2023-06-07,1718,25,Jeffrey Mendoza
MNT-7330,AST-1206,Predictive,2023-10-15,1378,20,David Hansen
MNT-7331,AST-1445,Preventive,2023-06-18,603,37,Anna Curry
MNT-7332,AST-1189,Reactive,2023-02-26,8155,286,James Frank
MNT-7333,AST-1363,Preventive,2023-05-07,578,43,Jacob Garrison
MNT-7334,AST-1124,Reactive,2023-03-04,8833,72,Eduardo Walsh
MNT-7335,AST-1205,Preventive,2023-06-10,1572,6,Jamie Harmon
MNT-7336,AST-1174,Reactive,2023-07-02,3950,173,Veronica Walter
MNT-7337,AST-1006,Preventive,2023-04-21,1560,35,Joann Long
MNT-7338,AST-1093,Preventive,2023-09-27,1629,35,Miss Lauren Mcdaniel
MNT-7339,AST-1024,Preventive,2023-03-21,979,9,Lisa Reese
MNT-7340,AST-1147,Predictive,2023-10-08,1343,30,Daniel Lloyd
MNT-7341,AST-1458,Predictive,2023-05-15,1667,31,Diana Moore
MNT-7342,AST-1396,Preventive,2023-04-15,1517,45,Richard Valencia
MNT-7343,AST-1359,Preventive,2023-11-08,1023,13,Jessica Roy
MNT-7344,AST-1261,Reactive,2023-01-30,9238,296,Jordan Hayes
MNT-7345,AST-1207,Predictive,2023-05-16,1390,22,Jeffrey Nelson
MNT-7346,AST-1323,Emergency,2023-02-01,5312,288,Wayne Hodges
MNT-7347,AST-1174,Preventive,2023-08-27,1674,17,Patrick Miller
MNT-7348,AST-1223,Preventive,2023-07-10,618,6,Gerald Thomas
MNT-7349,AST-1345,Predictive,2023-09-27,710,24,Seth Thompson
MNT-7350,AST-1165,Reactive,2023-08-18,5337,63,David Molina
MNT-7351,AST-1147,Predictive,2023-11-22,764,17,Whitney Peterson
MNT-7352,AST-1008,Reactive,2023-04-16,12621,138,Susan Bell
MNT-7353,AST-1131,Emergency,2023-06-18,5924,195,Wendy Watson
MNT-7354,AST-1467,Reactive,2023-10-20,7334,233,Mary Allison
MNT-7355,AST-1379,Preventive,2023-05-22,1003,19,Pamela Holloway
MNT-7356,AST-1097,Emergency,2023-10-06,4613,124,Samuel Sanchez
MNT-7357,AST-1387,Emergency,2023-11-11,10126,181,Jennifer Hatfield
MNT-7358,AST-1230,Reactive,2023-07-20,14946,263,Jonathan Anderson
MNT-7359,AST-1065,Preventive,2023-11-05,527,6,Tim Yates
MNT-7360,AST-1492,Preventive,2023-09-23,1780,2,Kelly Robinson MD
MNT-7361,AST-1446,Reactive,2023-06-10,11572,186,Melissa Wilson
MNT-7362,AST-1398,Predictive,2023-10-13,974,20,Alexandra Flores
MNT-7363,AST-1480,Predictive,2023-10-25,1578,44,Monica Hernandez
MNT-7364,AST-1299,Predictive,2023-02-11,572,17,Bryan Johnson
MNT-7365,AST-1396,Emergency,2023-06-25,3457,164,Jeffery Hansen
MNT-7366,AST-1153,Predictive,2023-10-12,535,38,Dorothy Brown
MNT-7367,AST-1114,Reactive,2023-01-27,8900,221,James Mitchell
MNT-7368,AST-1054,Preventive,2023-08-04,1104,0,Denise Klein
MNT-7369,AST-1311,Emergency,2023-01-12,5832,132,Robert Norton
MNT-7370,AST-1069,Preventive,2023-05-08,733,2,Sarah Jordan
MNT-7371,AST-1499,Reactive,2023-03-15,9196,154,Joseph Jordan
MNT-7372,AST-1421,Predictive,2023-07-31,542,32,Sandra Macdonald
MNT-7373,AST-1152,Predictive,2023-01-10,1192,16,Amanda Williams
MNT-7374,AST-1187,Preventive,2023-08-03,1536,2,Nicholas Thomas
MNT-7375,AST-1444,Reactive,2023-02-27,13017,81,Anthony Booth
MNT-7376,AST-1009,Preventive,2023-04-28,533,31,Lisa Guzman
MNT-7377,AST-1226,Preventive,2023-04-24,1690,0,Mark Lewis DDS
MNT-7378,AST-1303,Preventive,2023-01-02,1719,21,Garrett Grant
MNT-7379,AST-1173,Preventive,2023-01-15,1120,35,Laurie Mitchell
MNT-7380,AST-1245,Reactive,2023-08-12,11586,227,Bobby Rogers
MNT-7381,AST-1069,Preventive,2023-09-08,648,40,Jessica Wolf
MNT-7382,AST-1127,Preventive,2023-02-12,1268,44,Kyle Christensen
MNT-7383,AST-1358,Preventive,2023-11-21,700,44,Mark Pierce
MNT-7384,AST-1188,Emergency,2023-05-27,2072,175,Melissa Dixon
MNT-7385,AST-1133,Preventive,2023-12-29,1400,16,Brandon Evans
MNT-7386,AST-1145,Reactive,2023-04-27,8275,115,Michelle Dudley
MNT-7387,AST-1297,Emergency,2023-09-25,11208,160,Mackenzie Lamb
MNT-7388,AST-1253,Preventive,2023-12-22,1135,31,Robert Espinoza
MNT-7389,AST-1443,Preventive,2023-10-11,731,22,David Potter
MNT-7390,AST-1378,Reactive,2023-12-22,14103,195,Heather Martinez
MNT-7391,AST-1095,Reactive,2023-11-09,7277,241,Ian Leon
MNT-7392,AST-1116,Preventive,2023-02-24,1384,17,Christopher Williams
MNT-7393,AST-1351,Reactive,2023-07-25,12860,235,Dr. James Gibson
MNT-7394,AST-1293,Reactive,2023-10-25,5380,260,Jacob Garcia
MNT-7395,AST-1193,Predictive,2023-01-13,762,33,Zachary Byrd
MNT-7396,AST-1245,Preventive,2023-04-27,559,23,Brian Kaiser
MNT-7397,AST-1368,Preventive,2023-08-10,954,13,Pamela Johnson
MNT-7398,AST-1084,Predictive,2023-08-18,1511,38,Timothy Smith
MNT-7399,AST-1306,Preventive,2023-11-24,1312,3,Tina Hansen MD
MNT-7400,AST-1164,Reactive,2023-03-02,9909,78,Don Goodwin
MNT-7401,AST-1375,Predictive,2023-06-07,1576,38,Patrick Mack
MNT-7402,AST-1120,Predictive,2023-07-31,1253,21,Janet Wu
MNT-7403,AST-1351,Predictive,2023-05-29,772,32,Lawrence Meyer
MNT-7404,AST-1002,Emergency,2023-09-23,4149,280,Louis Rodriguez
MNT-7405,AST-1095,Preventive,2023-01-10,1572,38,Molly Floyd
MNT-7406,AST-1457,Emergency,2023-07-18,10031,299,Melissa Vega
MNT-7407,AST-1500,Preventive,2023-08-25,1904,15,Kevin Johnston Jr.
MNT-7408,AST-1232,Reactive,2023-03-09,3381,189,Gregory Wilson
MNT-7409,AST-1078,Preventive,2023-03-29,670,31,Rebecca Juarez
MNT-7410,AST-1079,Reactive,2023-04-17,5452,229,Daniel Hooper
MNT-7411,AST-1437,Preventive,2023-06-03,1501,37,Sean White
MNT-7412,AST-1324,Emergency,2023-12-02,12610,163,Krista Hernandez
MNT-7413,AST-1334,Predictive,2023-08-11,1548,36,Krystal Haley
MNT-7414,AST-1144,Preventive,2023-06-12,1590,18,Carl Torres
MNT-7415,AST-1488,Preventive,2023-03-17,1720,18,Mark Stafford
MNT-7416,AST-1241,Reactive,2023-05-30,13752,293,Amber Fritz
MNT-7417,AST-1194,Preventive,2023-07-15,1703,32,Daniel Cook
MNT-7418,AST-1167,Predictive,2023-10-09,1931,28,Katie Levy
MNT-7419,AST-1035,Reactive,2023-03-13,6439,61,Brett Wells
MNT-7420,AST-1227,Reactive,2023-02-22,5503,215,Chelsea Watson
MNT-7421,AST-1443,Preventive,2023-11-02,504,26,Larry Smith
MNT-7422,AST-1479,Reactive,2023-08-07,3164,88,Lance Robinson
MNT-7423,AST-1191,Emergency,2023-01-14,13475,283,Steven Taylor
MNT-7424,AST-1111,Predictive,2023-12-19,506,34,Jeffrey Robbins
MNT-7425,AST-1013,Reactive,2023-01-17,7533,233,Gabriel Liu
MNT-7426,AST-1480,Preventive,2023-01-09,721,18,Justin Hunter
MNT-7427,AST-1054,Preventive,2023-05-11,761,17,Mary Moody
MNT-7428,AST-1057,Emergency,2023-06-18,12700,246,Gavin Davis
MNT-7429,AST-1172,Preventive,2023-09-13,1952,26,Katie Moran
MNT-7430,AST-1116,Predictive,2023-04-03,1168,41,Kevin Solis
MNT-7431,AST-1262,Predictive,2023-03-17,513,45,Nathan Lee
MNT-7432,AST-1279,Predictive,2023-03-02,1842,16,Shannon Wood
MNT-7433,AST-1357,Preventive,2023-12-15,1919,7,Jose Johnson
MNT-7434,AST-1308,Reactive,2023-06-16,5023,180,Mr. Trevor Fox MD
MNT-7435,AST-1250,Predictive,2023-12-21,1247,30,Christopher Parker
MNT-7436,AST-1421,Preventive,2023-10-16,753,40,Robert Scott
MNT-7437,AST-1315,Preventive,2023-04-11,871,14,Connie Peters
MNT-7438,AST-1108,Reactive,2023-07-07,5931,294,Thomas Miller
MNT-7439,AST-1173,Reactive,2023-06-20,4558,97,Linda Zuniga
MNT-7440,AST-1256,Preventive,2023-12-09,1035,6,William Dawson
MNT-7441,AST-1263,Predictive,2023-07-19,570,25,Maria Wright
MNT-7442,AST-1263,Preventive,2023-04-28,801,35,Jacqueline Vargas
MNT-7443,AST-1133,Reactive,2023-03-01,2846,201,Andrew Hicks DVM
MNT-7444,AST-1208,Emergency,2023-11-17,5174,212,Susan Wise
MNT-7445,AST-1390,Preventive,2023-09-17,1974,18,Rhonda Mayo
MNT-7446,AST-1395,Preventive,2023-08-07,1889,8,Keith Lewis
MNT-7447,AST-1235,Preventive,2023-09-11,1133,37,Erik Macias
MNT-7448,AST-1132,Reactive,2023-11-16,9012,147,Victor Williams
MNT-7449,AST-1235,Predictive,2023-03-01,803,11,Tristan Bailey
MNT-7450,AST-1087,Reactive,2023-11-24,3799,199,David Simpson
MNT-7451,AST-1003,Reactive,2023-12-01,3311,99,Wesley Lane
MNT-7452,AST-1457,Preventive,2023-11-03,786,28,Emily Contreras
MNT-7453,AST-1339,Preventive,2023-08-07,1005,23,Michael Evans
MNT-7454,AST-1254,Preventive,2023-09-15,964,5,Stephanie Kelly
MNT-7455,AST-1436,Emergency,2023-03-13,2650,180,Aaron Patrick
MNT-7456,AST-1369,Reactive,2023-12-05,2666,274,Christopher Houston
MNT-7457,AST-1300,Emergency,2023-04-18,13476,244,Sarah Cunningham
MNT-7458,AST-1436,Emergency,2023-07-07,14778,106,Sherry Haynes
MNT-7459,AST-1086,Reactive,2023-12-01,14707,218,Crystal Moore
MNT-7460,AST-1358,Preventive,2023-05-11,1894,37,Jeffrey Cooper
MNT-7461,AST-1241,Predictive,2023-06-12,1500,39,Ronald Mcgee
MNT-7462,AST-1190,Reactive,2023-02-28,13994,207,Keith Cain
MNT-7463,AST-1039,Predictive,2023-04-01,784,29,Steven Hall
MNT-7464,AST-1300,Preventive,2023-11-29,1975,37,Karen Mora
MNT-7465,AST-1427,Preventive,2023-11-26,987,33,Kyle Anderson
MNT-7466,AST-1071,Preventive,2023-09-26,1216,25,Adrian Knight
MNT-7467,AST-1261,Reactive,2023-02-04,7113,227,Bryan Dunlap
MNT-7468,AST-1402,Predictive,2023-07-21,1832,12,Kelly Burton
MNT-7469,AST-1279,Preventive,2023-10-19,934,31,Gregory Dalton
MNT-7470,AST-1228,Preventive,2023-12-17,1506,2,Deborah Meyer
MNT-7471,AST-1393,Preventive,2023-09-24,1249,18,Chad Aguilar
MNT-7472,AST-1213,Preventive,2023-11-05,680,36,Austin Brown
MNT-7473,AST-1216,Reactive,2023-02-06,8225,182,Jacob Cox
MNT-7474,AST-1169,Preventive,2023-11-25,649,31,David Hess
MNT-7475,AST-1341,Preventive,2023-12-15,1828,4,Jessica Maynard
MNT-7476,AST-1316,Predictive,2023-12-09,1344,10,Vanessa Fuller
MNT-7477,AST-1190,Preventive,2023-11-24,1691,31,Holly Soto
MNT-7478,AST-1305,Predictive,2023-04-29,1901,19,Amy Lewis
MNT-7479,AST-1151,Predictive,2023-11-13,1174,38,Nicole Schultz
MNT-7480,AST-1044,Preventive,2023-10-30,1151,0,Stephanie Chavez
MNT-7481,AST-1279,Predictive,2023-05-07,1867,18,Mrs. Mikayla Riley
MNT-7482,AST-1247,Reactive,2023-08-22,10499,233,Sandra Vega
MNT-7483,AST-1464,Preventive,2023-05-16,572,43,Elizabeth Morgan
MNT-7484,AST-1480,Predictive,2023-11-02,754,6,James Cox
MNT-7485,AST-1092,Preventive,2023-10-11,1810,24,Aaron Johnson
MNT-7486,AST-1228,Predictive,2024-01-01,1883,4,Natasha Sweeney
MNT-7487,AST-1217,Reactive,2023-07-27,3083,280,Patrick Morris
MNT-7488,AST-1190,Predictive,2023-07-06,593,16,Tracy Sandoval
MNT-7489,AST-1152,Reactive,2023-01-25,12249,288,Michael Schwartz
MNT-7490,AST-1200,Preventive,2023-03-23,1986,15,Benjamin Garcia
MNT-7491,AST-1359,Predictive,2023-07-30,1635,41,Duane Reid
MNT-7492,AST-1165,Reactive,2023-05-29,7290,291,Kelly Smith
MNT-7493,AST-1153,Predictive,2023-04-20,1836,20,Sarah Martinez
MNT-7494,AST-1234,Predictive,2023-07-30,951,42,Andrew Gonzalez
MNT-7495,AST-1106,Preventive,2023-08-26,886,26,Michaela Bauer
MNT-7496,AST-1014,Predictive,2023-10-12,1268,39,Jeffrey Nelson
MNT-7497,AST-1048,Preventive,2023-03-27,1391,38,Adam Todd
MNT-7498,AST-1500,Reactive,2023-08-16,3389,193,Holly Meyer
MNT-7499,AST-1152,Emergency,2023-08-30,9832,215,Heather Harvey
